n,n_days,n_bins,n_hi,n_lo,q_hi_mean,q_lo_mean,spread,spread_lo95,spread_hi95,spearman,spearman_lo95,spearman_hi95,p_boot,population,factor,outcome,nq,is_spread,is_n,oos_spread,oos_lo95,oos_hi95,oos_n,oos_sign_agrees,split_date,q_value,q_value_dedup
274,27,5,44,56,-0.0039864875112439,-0.0026953749033249,-0.0012911126079189,-0.0151542533879176,0.0257427640919964,-0.0127791480745926,-0.1616711522796595,0.1568110285540386,0.9834420471650778,P4_sweep_ask_any_dte,f_oibuild_lag,y_und_return_1d,5,,,,,,,,,,
1803,52,5,360,362,-0.0202756218328208,-0.0172280955356795,-0.0030475262971413,-0.0596786051612098,0.081847786944019,0.0452970131883227,-0.0561027151179039,0.1629877418438871,0.989,P4_sweep_ask_any_dte,f_oibuild_lag,y_ret,5,,,,,,,,,,
4724,73,5,938,948,-0.008274376399067,-0.0086388183981946,0.0003644419991276,-0.0358076061054814,0.0410936547222092,-0.0358648341017483,-0.0820999275887599,0.018240982782172,0.995,P4_sweep_ask_any_dte,f_rv20,y_ret,5,,,,,,,,,,
67179,94,5,13436,13436,0.0948198868710925,0.067058648407264,0.0277612384638285,0.0161717532303883,0.0376548489865886,0.0203097241201753,0.007906457953009,0.0321964656474994,0.004,P5_unfiltered_labeled,f_otm,y_tp,5,,,,,,,,,,
67179,94,5,13436,13436,0.0007604587876183,-0.0110021551511854,0.0117626139388038,0.0033061237754323,0.0210844320123364,0.0034075016268265,-0.0103024191419781,0.0187327644497911,0.004,P5_unfiltered_labeled,f_otm,y_ret,5,,,,,,,,,,
67179,94,5,13436,13436,0.0133224173861268,0.0057308722834176,0.0075915451027091,0.0039705767989513,0.0108609370670318,0.0167694737863507,0.0042056864693348,0.0287213011963942,0.004,P5_unfiltered_labeled,f_otm,y_orion_opt,5,,,,,,,,,,
67179,94,5,13436,13436,0.0133224173861268,0.0057308722834176,0.0075915451027091,0.0039705767989513,0.0108609370670318,0.0167694737863507,0.0042056864693348,0.0287213011963942,0.004,P5_unfiltered_labeled,f_otm,y_orion_pess,5,,,,,,,,,,
46554,92,5,9307,9312,0.0215979461185099,-0.0218243499989851,0.0434222961174951,0.0189005010381821,0.0731060504778191,0.1056130895461681,0.0672007722688136,0.1520734937882761,0.004,P5_unfiltered_labeled,f_abs_delta,y_ret,5,,,,,,,,,,
67179,94,5,13192,17505,0.018041237113402,0.2022279348757497,-0.1841866977623477,-0.2137444107329436,-0.1608757714817558,-0.220435812368244,-0.2411648711687974,-0.2011792583385275,0.004,P5_unfiltered_labeled,f_dte,y_tp,5,,,,,,,,,,
67179,94,5,13192,17505,0.0016676773802304,0.0328477577834904,-0.0311800804032599,-0.0445920033051435,-0.022061652956047,-0.1075546882999038,-0.128574391108319,-0.0855751661309702,0.004,P5_unfiltered_labeled,f_dte,y_orion_opt,5,,,,,,,,,,
67179,94,5,13192,17505,0.0016676773802304,0.0328477577834904,-0.0311800804032599,-0.0445920033051435,-0.022061652956047,-0.1075546882999038,-0.128574391108319,-0.0855751661309702,0.004,P5_unfiltered_labeled,f_dte,y_orion_pess,5,,,,,,,,,,
65954,94,5,13191,13191,0.1516943370479872,0.0636039724054279,0.0880903646425593,0.0722802645985261,0.1036941182818901,0.1023707420689272,0.0848834366261392,0.119011335584636,0.004,P5_unfiltered_labeled,f_vol_oi,y_tp,5,,,,,,,,,,
65954,94,5,13191,13191,0.0217572587370176,0.0051550299446592,0.0166022287923584,0.0115971007743407,0.0228673602175921,0.0557882802731682,0.0420641519048435,0.0706664605159858,0.004,P5_unfiltered_labeled,f_vol_oi,y_orion_opt,5,,,,,,,,,,
65954,94,5,13191,13191,0.0217572587370176,0.0051550299446592,0.0166022287923584,0.0115971007743407,0.0228673602175921,0.0557882802731682,0.0420641519048435,0.0706664605159858,0.004,P5_unfiltered_labeled,f_vol_oi,y_orion_pess,5,,,,,,,,,,
66570,94,3,26628,26628,-0.0148728393629218,-0.0019444406508558,-0.0129283987120659,-0.019970685663638,-0.0054313043142496,-0.0450120748597236,-0.0582993330207632,-0.0307766870936068,0.004,P5_unfiltered_labeled,f_ask_share,y_ret,5,,,,,,,,,,
67179,94,5,12847,17423,0.1454035961703121,0.0989496642369281,0.0464539319333839,0.0302295931411487,0.059024261489892,0.0504023677831532,0.0355413148893168,0.0636969390337577,0.004,P5_unfiltered_labeled,f_trade_count,y_tp,5,,,,,,,,,,
67179,94,5,12847,17423,0.018525725850393,0.0110773115996097,0.0074484142507833,0.0044590912603236,0.0102613737178419,0.0230265156111578,0.0136669579110761,0.0321705004477299,0.004,P5_unfiltered_labeled,f_trade_count,y_orion_opt,5,,,,,,,,,,
67179,94,5,12847,17423,0.018525725850393,0.0110773115996097,0.0074484142507833,0.0044590912603236,0.0102613737178419,0.0230265156111578,0.0136669579110761,0.0321705004477299,0.004,P5_unfiltered_labeled,f_trade_count,y_orion_pess,5,,,,,,,,,,
5622,47,5,1124,1125,-0.0008364357690997,0.0059766615087706,-0.0068130972778704,-0.0163071433609902,-0.0025366187015355,-0.0312633228861052,-0.0881920581777712,0.0035508797559757,0.004,P5_unfiltered_labeled,f_mom5d_lag,y_und_return_1d,5,,,,,,,,,,
39168,79,5,7831,7835,0.0884944451538756,0.1181876196553924,-0.0296931745015168,-0.0501716149532946,-0.0094870207671724,-0.0297242558709293,-0.0584829863467486,-0.000919702612387,0.004,P5_unfiltered_labeled,f_rsi14_lag,y_tp,5,,,,,,,,,,
14778,64,5,2726,2962,0.0880410858400587,0.1539500337609723,-0.0659089479209136,-0.123691557895417,-0.0247767616009193,-0.0478726748775656,-0.1221187501589392,0.0129080689433753,0.004,P5_unfiltered_labeled,f_oimom_lag,y_tp,5,,,,,,,,,,
1480,13,5,296,296,-0.0116610857687218,0.0060202076309041,-0.0176812933996259,-0.0305389770515803,-0.0083964832609595,-0.0680329885709068,-0.1350635188157099,0.0143883914605193,0.004,P5_unfiltered_labeled,f_netbull_lag,y_und_return_5d,5,,,,,,,,,,
67179,94,5,13436,13436,0.0151086632926466,0.008261387317654,0.0068472759749925,0.0025745311053811,0.0113514993375064,0.0181334571594688,0.0035678511319894,0.0321205002758148,0.008,P5_unfiltered_labeled,f_logmoney,y_orion_opt,5,,,,,,,,,,
67179,94,5,13436,13436,0.0151086632926466,0.008261387317654,0.0068472759749925,0.0025745311053811,0.0113514993375064,0.0181334571594688,0.0035678511319894,0.0321205002758148,0.008,P5_unfiltered_labeled,f_logmoney,y_orion_pess,5,,,,,,,,,,
46554,92,5,9310,9311,0.1548872180451128,0.1073998496402105,0.0474873684049022,0.01142557620304,0.0851523032610653,0.0506425681226984,0.0168299309469251,0.0840654282870031,0.012,P5_unfiltered_labeled,f_iv,y_tp,5,,,,,,,,,,
9935,49,5,1983,1987,0.0062590294408329,-0.0002534978655741,0.006512527306407,0.0013924334480468,0.0172972397265844,0.0043438814292061,-0.0441284806383138,0.0713598722664492,0.012,P5_unfiltered_labeled,f_iv,y_und_return_1d,5,,,,,,,,,,
5675,48,5,1135,1137,0.0056229722843706,-0.001008064062499,0.0066310363468696,0.0011520602609961,0.0246390921534983,0.0332911004862366,0.0002163463008012,0.1374560716605311,0.012,P5_unfiltered_labeled,f_rv20,y_und_return_1d,5,,,,,,,,,,
14778,64,5,2948,2981,0.0888738127544097,0.154310634015431,-0.0654368212610213,-0.1152894963723185,-0.0140450231602533,-0.0463075620718142,-0.1270399921574677,0.0212165467027457,0.012,P5_unfiltered_labeled,f_oibuild_lag,y_tp,5,,,,,,,,,,
39426,80,5,7733,7886,0.0989266778740463,0.1364443317271113,-0.037517653853065,-0.0727365676703351,-0.0063412998274294,-0.040939633898115,-0.0739889142715245,-0.0090674942267691,0.016,P5_unfiltered_labeled,f_mom5d_lag,y_tp,5,,,,,,,,,,
26108,79,5,5120,5287,0.0125,0.0266691885757518,-0.0141691885757518,-0.0308529227427875,-0.0019693368429097,-0.0283749257932942,-0.0633876316617138,0.0025474961326495,0.02,P5_unfiltered_labeled,f_osiv_lag,y_orion_opt,5,,,,,,,,,,
26108,79,5,5120,5287,0.0125,0.0266691885757518,-0.0141691885757518,-0.0308529227427875,-0.0019693368429097,-0.0283749257932942,-0.0633876316617138,0.0025474961326495,0.02,P5_unfiltered_labeled,f_osiv_lag,y_orion_pess,5,,,,,,,,,,
14778,64,5,2948,2981,0.0088195386702849,0.0271720899027172,-0.0183525512324322,-0.0372301416725096,-0.0040425327028742,-0.0400949552653829,-0.0905584954915627,0.0052478211495112,0.02,P5_unfiltered_labeled,f_oibuild_lag,y_orion_opt,5,,,,,,,,,,
14778,64,5,2948,2981,0.0088195386702849,0.0271720899027172,-0.0183525512324322,-0.0372301416725096,-0.0040425327028742,-0.0400949552653829,-0.0905584954915627,0.0052478211495112,0.02,P5_unfiltered_labeled,f_oibuild_lag,y_orion_pess,5,,,,,,,,,,
12307,51,5,2460,2462,0.0031798308054347,-0.0001014704785207,0.0032813012839554,0.000372557202349,0.0082468290978724,0.0069005410138185,-0.0416485701463764,0.0564180366323161,0.024,P5_unfiltered_labeled,f_prior_flow_align,y_und_return_1d,5,,,,,,,,,,
36595,80,5,7319,7319,0.1091679191146331,0.1386801475611422,-0.029512228446509,-0.0598115178407745,-0.0017194916968485,-0.0269340584024961,-0.058601031125551,0.0056922068878399,0.028,P5_unfiltered_labeled,f_vrp,y_tp,5,,,,,,,,,,
67179,94,5,13436,13436,0.0108663292646621,0.0162994938969931,-0.005433164632331,-0.0106489113311118,-0.0006773209023596,-0.0163314434723982,-0.0309739078029049,-0.0004130276318465,0.028,P5_unfiltered_labeled,f_log_prem,y_orion_opt,5,,,,,,,,,,
67179,94,5,13436,13436,0.0108663292646621,0.0162994938969931,-0.005433164632331,-0.0106489113311118,-0.0006773209023596,-0.0163314434723982,-0.0309739078029049,-0.0004130276318465,0.028,P5_unfiltered_labeled,f_log_prem,y_orion_pess,5,,,,,,,,,,
39194,80,5,7839,7869,0.0027078733504821,-0.0146822430945447,0.0173901164450268,0.001417672970394,0.0356029790427236,0.0356501239216358,0.0134364817935897,0.0599353163646749,0.028,P5_unfiltered_labeled,f_tox_lag,y_ret,5,,,,,,,,,,
41899,84,5,8368,8385,0.008604206500956,0.0178890876565295,-0.0092848811555734,-0.0195543899893318,-0.0008748826564954,-0.0303309695582777,-0.0551898667433774,-0.0043572874619736,0.036,P5_unfiltered_labeled,f_und_1d,y_orion_opt,5,,,,,,,,,,
41899,84,5,8368,8385,0.008604206500956,0.0178890876565295,-0.0092848811555734,-0.0195543899893318,-0.0008748826564954,-0.0303309695582777,-0.0551898667433774,-0.0043572874619736,0.036,P5_unfiltered_labeled,f_und_1d,y_orion_pess,5,,,,,,,,,,
55428,93,5,11086,11086,0.119249503878766,0.1069817788201335,0.0122677250586325,0.0012260044486286,0.0233651328257506,0.0031470337722224,-0.009801562552781,0.0126739355420276,0.036,P5_unfiltered_labeled,f_prior_flow,y_tp,5,,,,,,,,,,
46554,92,5,9310,9311,0.0206229860365198,0.0110621845129416,0.0095608015235781,9.505706106377353e-05,0.0205507055535368,0.0317539105007081,0.0080744527642467,0.0526839585897379,0.044,P5_unfiltered_labeled,f_iv,y_orion_opt,5,,,,,,,,,,
46554,92,5,9310,9311,0.0206229860365198,0.0110621845129416,0.0095608015235781,9.505706106377353e-05,0.0205507055535368,0.0317539105007081,0.0080744527642467,0.0526839585897379,0.044,P5_unfiltered_labeled,f_iv,y_orion_pess,5,,,,,,,,,,
36595,80,5,7319,7319,0.0116136084164503,0.0199480803388441,-0.0083344719223937,-0.0181561038218643,4.432150531045342e-05,-0.0233895061230892,-0.0468181972666009,0.0030086565056471,0.052,P5_unfiltered_labeled,f_vrp,y_orion_opt,5,,,,,,,,,,
36595,80,5,7319,7319,0.0116136084164503,0.0199480803388441,-0.0083344719223937,-0.0181561038218643,4.432150531045342e-05,-0.0233895061230892,-0.0468181972666009,0.0030086565056471,0.052,P5_unfiltered_labeled,f_vrp,y_orion_pess,5,,,,,,,,,,
5666,47,5,1130,1147,0.0078273104876573,0.0015031422045773,0.0063241682830799,2.3275386728578723e-06,0.0118656411584994,0.0431724966893569,0.0013926117157485,0.0793423713245537,0.052,P5_unfiltered_labeled,f_sweepshare_lag,y_und_return_1d,5,,,,,,,,,,
46554,92,5,9307,9312,0.107231116364027,0.1405713058419244,-0.0333401894778973,-0.0586408988715545,0.0006516490650192,-0.0353996741527113,-0.0629420771926774,0.0008248194907621,0.056,P5_unfiltered_labeled,f_abs_delta,y_tp,5,,,,,,,,,,
65954,94,5,13191,13191,0.0026559450162855,-0.0117822678006012,0.0144382128168867,-0.0001994051224063,0.0337966486914946,-0.0317291001446427,-0.0502602750339311,-0.0125450333568462,0.056,P5_unfiltered_labeled,f_vol_oi,y_ret,5,,,,,,,,,,
827,8,5,150,203,0.0005664017907415,0.0102951210601929,-0.0097287192694513,-0.0267383588957221,0.0001745969022384,-0.0488570659198879,-0.0785106774747028,0.0479426078929571,0.056,P5_unfiltered_labeled,f_ts_slope_lag,y_und_return_5d,5,,,,,,,,,,
41895,83,5,8372,8385,-0.0136743651179654,0.0024776710926005,-0.0161520362105659,-0.0297529127250263,0.0013490850185147,-0.0248951485445209,-0.049118914124269,0.0065940361076144,0.064,P5_unfiltered_labeled,f_und_5d,y_ret,5,,,,,,,,,,
41899,84,5,8368,8385,-0.0177545076309636,0.0003524061875683,-0.018106913818532,-0.0354338775000127,0.0013624284851906,-0.0160684867007859,-0.045522568478509,0.0169460142040611,0.072,P5_unfiltered_labeled,f_und_1d,y_ret,5,,,,,,,,,,
67179,94,5,13436,13436,0.1074724620422744,0.1260047633224174,-0.0185323012801429,-0.033712237327318,0.0016017368534361,-0.0189598502619542,-0.038054655249346,0.0050035005179405,0.076,P5_unfiltered_labeled,f_log_prem,y_tp,5,,,,,,,,,,
4105,46,5,771,857,0.0084467401046926,-0.0012598737391803,0.0097066138438729,-0.0014080460955315,0.0297957111390611,0.0320061962450349,-0.0534864798484797,0.1788850741024145,0.088,P5_unfiltered_labeled,f_osiv_lag,y_und_return_1d,5,,,,,,,,,,
1643,9,5,296,349,1.3504622531424076e-05,0.006639730585235,-0.0066262259627036,-0.011657941225991,0.0036978035760515,-0.0422005070605068,-0.0901483403331076,0.0664700736040967,0.104,P5_unfiltered_labeled,f_ts_slope_lag,y_und_return_1d,5,,,,,,,,,,
39168,79,5,7831,7835,0.0081726471714978,0.0131461391193363,-0.0049734919478384,-0.0125613926399757,0.0009213714643288,-0.0142936669243113,-0.0343263211999254,0.0052900569863159,0.108,P5_unfiltered_labeled,f_rsi14_lag,y_orion_opt,5,,,,,,,,,,
39168,79,5,7831,7835,0.0081726471714978,0.0131461391193363,-0.0049734919478384,-0.0125613926399757,0.0009213714643288,-0.0142936669243113,-0.0343263211999254,0.0052900569863159,0.108,P5_unfiltered_labeled,f_rsi14_lag,y_orion_pess,5,,,,,,,,,,
13547,51,5,2710,2710,0.0058688905169774,0.0013583981041034,0.004510492412874,-0.0008236884695925,0.0102657116578898,0.0419267987248951,-0.0004191262555495,0.0869084818340812,0.112,P5_unfiltered_labeled,f_vol_oi,y_und_return_1d,5,,,,,,,,,,
4940,46,5,986,989,0.0038842776790485,-0.0007668773044746,0.0046511549835231,-0.0007563727956093,0.0179966170492378,0.0161021902672536,-0.0368863429992446,0.1115139026143337,0.112,P5_unfiltered_labeled,f_vol20_lag,y_und_return_1d,5,,,,,,,,,,
35225,79,5,7044,7045,0.0105053946621237,0.0205819730305181,-0.0100765783683943,-0.0281912422768035,0.0019574694744768,-0.0296270727171926,-0.0715198847280144,0.0036849823444131,0.116,P5_unfiltered_labeled,f_hujacobs_lag,y_orion_opt,5,,,,,,,,,,
35225,79,5,7044,7045,0.0105053946621237,0.0205819730305181,-0.0100765783683943,-0.0281912422768035,0.0019574694744768,-0.0296270727171926,-0.0715198847280144,0.0036849823444131,0.116,P5_unfiltered_labeled,f_hujacobs_lag,y_orion_pess,5,,,,,,,,,,
5599,20,5,1067,1395,0.0027185003370656,-0.0011637326212205,0.0038822329582862,-0.0015773340161577,0.0082017771447584,0.0360083170559354,-0.0041063561350399,0.0561634869073486,0.128,P5_unfiltered_labeled,f_trade_count,y_und_return_5d,5,,,,,,,,,,
5609,47,5,1113,1123,0.0007933960601571,0.0042026561346846,-0.0034092600745275,-0.0144201950954896,0.0007072006921061,-0.0048732774032918,-0.0849640414177808,0.0302963516256564,0.132,P5_unfiltered_labeled,f_rsi14_lag,y_und_return_1d,5,,,,,,,,,,
1480,13,5,296,296,0.0044215072730506,-0.0086810338075972,0.0131025410806479,-0.0027398795361341,0.0637948088439379,0.0263051419106156,-0.0170199355092138,0.1216779775467903,0.1325301204819277,P5_unfiltered_labeled,f_und_1d,y_und_return_5d,5,,,,,,,,,,
41895,83,5,8372,8385,0.0115862398471094,0.0170542635658914,-0.005468023718782,-0.0121984049647624,0.0015391153887998,-0.0181884241951769,-0.0317079923597163,-0.0013702981039168,0.14,P5_unfiltered_labeled,f_und_5d,y_orion_opt,5,,,,,,,,,,
41895,83,5,8372,8385,0.0115862398471094,0.0170542635658914,-0.005468023718782,-0.0121984049647624,0.0015391153887998,-0.0181884241951769,-0.0317079923597163,-0.0013702981039168,0.14,P5_unfiltered_labeled,f_und_5d,y_orion_pess,5,,,,,,,,,,
41899,84,5,8368,8385,0.094048757170172,0.1243887895050685,-0.0303400323348964,-0.0681656464545308,0.0108834619310618,-0.0268233893491955,-0.0677392344897379,0.0173994274472982,0.152,P5_unfiltered_labeled,f_und_1d,y_tp,5,,,,,,,,,,
67179,94,5,13192,17505,-0.0008748997592241,-0.0136716628260123,0.0127967630667882,-0.0043439359896513,0.0296471531312746,0.1434273984171793,0.1121632032997534,0.1720230341597119,0.16,P5_unfiltered_labeled,f_dte,y_ret,5,,,,,,,,,,
41849,81,5,8368,8389,0.0105162523900573,0.0178805578734056,-0.0073643054833482,-0.0203931572485519,0.0022012273641192,-0.0209653725058898,-0.0573456407160036,0.0095134424438756,0.168,P5_unfiltered_labeled,f_hujacobs,y_orion_opt,5,,,,,,,,,,
41849,81,5,8368,8389,0.0105162523900573,0.0178805578734056,-0.0073643054833482,-0.0203931572485519,0.0022012273641192,-0.0209653725058898,-0.0573456407160036,0.0095134424438756,0.168,P5_unfiltered_labeled,f_hujacobs,y_orion_pess,5,,,,,,,,,,
52315,63,5,10462,10463,0.1321926973809979,0.1119181879002198,0.020274509480778,-0.009981477420815,0.0519713475329568,0.0077777383217469,-0.0239049241928342,0.0483718274904618,0.172,P5_unfiltered_labeled,f_maxpain_dist,y_tp,5,,,,,,,,,,
35225,79,5,7044,7045,0.1020726859738784,0.1427963094393186,-0.0407236234654402,-0.1210755936793158,0.0192531074429472,-0.037622791705235,-0.1236583939302699,0.0350980134228416,0.184,P5_unfiltered_labeled,f_hujacobs_lag,y_tp,5,,,,,,,,,,
5690,48,5,1137,1140,0.0027663421757081,0.0046147013050776,-0.0018483591293694,-0.0095680987725455,0.0014492518756604,-0.0381515213839539,-0.0783986776853465,0.0150363652972263,0.192,P5_unfiltered_labeled,f_und_1d,y_und_return_1d,5,,,,,,,,,,
13832,51,5,2747,2822,0.0056086252063991,9.591828991356062e-06,0.0055990333774077,-0.0022716471634128,0.0131652792545987,0.0287851333228813,-0.0304996791224538,0.0768988782389114,0.208,P5_unfiltered_labeled,f_minutes_open,y_und_return_1d,5,,,,,,,,,,
40395,80,2,1204,39191,0.0086442080928524,-0.0077926545451424,0.0164368626379949,-0.0094859047046526,0.044114810614656,0.0047157632315254,-0.0174043076618026,0.0278901902952842,0.212,P5_unfiltered_labeled,f_gamma_lag,y_ret,5,,,,,,,,,,
39426,80,5,7733,7886,0.0112504849346954,0.0172457519655084,-0.005995267030813,-0.017578855301341,0.0026715897974325,-0.0159409725826252,-0.0410731319220742,0.0077330952435574,0.216,P5_unfiltered_labeled,f_mom5d_lag,y_orion_opt,5,,,,,,,,,,
39426,80,5,7733,7886,0.0112504849346954,0.0172457519655084,-0.005995267030813,-0.017578855301341,0.0026715897974325,-0.0159409725826252,-0.0410731319220742,0.0077330952435574,0.216,P5_unfiltered_labeled,f_mom5d_lag,y_orion_pess,5,,,,,,,,,,
14778,64,5,2948,2981,-0.0205808624274452,0.0003727118981955,-0.0209535743256407,-0.0493300236739401,0.0128842107756344,0.009779016008479,-0.0392703001219083,0.0752031269539936,0.216,P5_unfiltered_labeled,f_oibuild_lag,y_ret,5,,,,,,,,,,
1480,13,5,294,309,-0.030771447049565,0.0289303101381677,-0.0597017571877327,-0.3442796564372325,0.0584608395065263,-0.1661962601003886,-0.552087740030499,0.3424672801411794,0.22,P5_unfiltered_labeled,f_mom_align_5d,y_und_return_5d,5,,,,,,,,,,
5018,20,5,1004,1004,0.0041700200687383,-0.0034726812818046,0.0076427013505429,-0.0048171744142593,0.0185627638273045,0.0219827492664067,-0.067007942578137,0.0854526936770419,0.224,P5_unfiltered_labeled,f_prior_flow_align,y_und_return_5d,5,,,,,,,,,,
5581,20,3,2232,2233,-0.0003659592917528,0.0032865299265362,-0.0036524892182891,-0.0120016859118241,0.00199975016999,-0.0254073093968503,-0.0846035310430045,0.0144558936446672,0.228,P5_unfiltered_labeled,f_ask_share,y_und_return_5d,5,,,,,,,,,,
1370,13,5,270,288,-0.0066601141171601,-0.0013970544911567,-0.0052630596260033,-0.0342676955267259,0.0053165822232877,-0.0066841084427992,-0.0766551908929266,0.0822405607581577,0.228,P5_unfiltered_labeled,f_osivrank_lag,y_und_return_5d,5,,,,,,,,,,
13832,51,5,2671,2776,8.942275340303283e-05,0.0055111586811531,-0.0054217359277501,-0.0130712181460888,0.002310638776256,-0.028803807108374,-0.0768955457847326,0.0304470534100852,0.236,P5_unfiltered_labeled,f_minutes_close,y_und_return_1d,5,,,,,,,,,,
36595,80,5,7319,7319,-0.010093133833185,0.002484232288106,-0.012577366121291,-0.0324309352410587,0.0075963665617561,-0.0177149457077742,-0.058473223432543,0.0203812586040897,0.264,P5_unfiltered_labeled,f_vrp,y_ret,5,,,,,,,,,,
67179,94,5,13223,13562,-0.0119044634554907,0.0001342740615841,-0.0120387375170749,-0.0338153315470346,0.0093943676689883,-0.0173951261045545,-0.0389959655523127,0.0029267435935416,0.268,P5_unfiltered_labeled,f_minutes_close,y_ret,5,,,,,,,,,,
26108,79,5,5120,5287,0.104296875,0.132589370153206,-0.0282924951532059,-0.076871503713194,0.0164995282580528,-0.0155444357875102,-0.0690838631442165,0.041619596150474,0.268,P5_unfiltered_labeled,f_osiv_lag,y_tp,5,,,,,,,,,,
26108,79,5,5120,5287,-0.0213681737997356,-0.003475086344923,-0.0178930874548125,-0.0441340065331656,0.0120021829209019,-0.0272968850947408,-0.0705145079630798,0.0279278573748332,0.268,P5_unfiltered_labeled,f_osiv_lag,y_ret,5,,,,,,,,,,
5599,20,5,1120,1120,0.0033279700170007,-0.0017604330190718,0.0050884030360725,-0.0022965924535154,0.0179763374453062,0.0244899359487452,-0.0052709312411298,0.069040996045221,0.272,P5_unfiltered_labeled,f_otm,y_und_return_5d,5,,,,,,,,,,
41783,81,5,8231,8362,-0.013544774349825,-0.0013657484671096,-0.0121790258827153,-0.036214550031685,0.0103273062855504,-0.0227650264294316,-0.0571992790985076,0.0115221507398433,0.292,P5_unfiltered_labeled,f_und_30d,y_ret,5,,,,,,,,,,
67179,94,5,13426,13891,-0.0002609165742963,-0.0118198207653001,0.0115589041910038,-0.0100939116397114,0.0333307027775061,0.0173745841082051,-0.0028977193326671,0.0389661259463268,0.292,P5_unfiltered_labeled,f_minutes_open,y_ret,5,,,,,,,,,,
12307,51,5,2458,2489,0.0002139731777099,0.001582287350681,-0.0013683141729711,-0.0064933675285606,0.0010878886566774,-0.0250893892973062,-0.0482874837753914,-0.0049734843229715,0.296,P5_unfiltered_labeled,f_prior_cnt,y_und_return_1d,5,,,,,,,,,,
5599,20,5,1096,1219,0.0001163616960279,0.0023702832415574,-0.0022539215455295,-0.0059516882406302,0.0024739976174575,0.0017863256428323,-0.0252019472293228,0.0341827231493261,0.304,P5_unfiltered_labeled,f_dte,y_und_return_5d,5,,,,,,,,,,
35225,79,5,6961,7069,0.1294354259445482,0.1080775215730655,0.0213579043714827,-0.0165896376460158,0.0561523696933207,0.0306551345839869,-0.0111815022978826,0.0731915017687407,0.304,P5_unfiltered_labeled,f_vol20_lag,y_tp,5,,,,,,,,,,
41895,83,5,8378,8380,0.1210312723800429,0.102744630071599,0.0182866423084439,-0.0160902862553077,0.0556370503785867,0.0101157756403567,-0.0265770559087189,0.0468377085255458,0.32,P5_unfiltered_labeled,f_mom_align_5d,y_tp,5,,,,,,,,,,
4105,46,5,810,839,0.0031296124624539,-0.0008824968745604,0.0040121093370144,-0.003247457010853,0.0144699315268201,0.0406104299032209,-0.0218106977184679,0.1301967121221527,0.324,P5_unfiltered_labeled,f_osivrank_lag,y_und_return_1d,5,,,,,,,,,,
14778,64,5,2726,2962,-0.0183680181626277,-0.004586524732191,-0.0137814934304366,-0.0496528575009348,0.0148530783922856,-0.0052221152137055,-0.0587540808587189,0.0690441774818941,0.324,P5_unfiltered_labeled,f_oimom_lag,y_ret,5,,,,,,,,,,
41812,80,5,7379,8369,0.1100420111126168,0.0978611542597682,0.0121808568528486,-0.013193686299594,0.0338732039035856,0.0230997258186904,0.0001866314593181,0.0473741164545235,0.324,P5_unfiltered_labeled,f_sweepshare_lag,y_tp,5,,,,,,,,,,
13787,51,3,5515,5515,0.0022844030639453,0.0003817421070671,0.0019026609568781,-0.0023522629941323,0.0047319376582272,0.0166891364944958,-0.0293848650657866,0.0478425505157526,0.332,P5_unfiltered_labeled,f_ask_share,y_und_return_1d,5,,,,,,,,,,
11519,28,5,2304,2304,0.0036331105928358,0.0065609000435225,-0.0029277894506866,-0.0122835742512348,0.0024095840772505,-0.016820435402584,-0.0774407543568233,0.0294888475157666,0.34,P5_unfiltered_labeled,f_maxpain_dist,y_und_return_1d,5,,,,,,,,,,
55428,93,5,11086,11086,-0.0139748891439175,-0.0054598953867646,-0.0085149937571529,-0.0226086295036278,0.006769271123809,-0.0020518727033793,-0.0160552922095871,0.0119958842284042,0.34,P5_unfiltered_labeled,f_prior_flow,y_ret,5,,,,,,,,,,
35225,79,5,6961,7069,-0.0184950952262849,-0.0060849352142386,-0.0124101600120462,-0.0359695883303173,0.0120448169207332,-0.0482059592719863,-0.0876988103215384,-0.0044385925565539,0.344,P5_unfiltered_labeled,f_vol20_lag,y_ret,5,,,,,,,,,,
55809,66,5,11161,11162,-0.0024300219905424,-0.0095793387768243,0.0071493167862818,-0.0078045883437682,0.0198512126139991,0.0085472859460957,-0.0178558697561836,0.0317164121807824,0.348,P5_unfiltered_labeled,f_iv_rank,y_ret,5,,,,,,,,,,
67179,94,5,13426,13891,0.0215253984805601,0.0173493628968396,0.0041760355837204,-0.0058477267075281,0.0127112556288602,0.0158454329849987,-0.0132033796980699,0.0445804017562467,0.348,P5_unfiltered_labeled,f_minutes_open,y_orion_opt,5,,,,,,,,,,
67179,94,5,13426,13891,0.0215253984805601,0.0173493628968396,0.0041760355837204,-0.0058477267075281,0.0127112556288602,0.0158454329849987,-0.0132033796980699,0.0445804017562467,0.348,P5_unfiltered_labeled,f_minutes_open,y_orion_pess,5,,,,,,,,,,
39168,79,5,7831,7835,-0.0140263408637479,-0.0065302954715231,-0.0074960453922248,-0.0239901045565297,0.0078400129605438,0.0055697293295873,-0.0257196921775531,0.0410538556953938,0.348,P5_unfiltered_labeled,f_rsi14_lag,y_ret,5,,,,,,,,,,
1480,13,5,296,299,0.0025613224161536,-0.0042852848309519,0.0068466072471056,-0.0054948026521498,0.0510234744194085,0.0729158392315741,0.011126147900493,0.1003769914348004,0.3534136546184739,P5_unfiltered_labeled,f_mom5d_lag,y_und_return_5d,5,,,,,,,,,,
